SCATS Number,Date,IntervalNum,Flow,Hour
2825,2006-10-20,81,122,20
2825,2006-10-20,82,104,20
2825,2006-10-20,83,121,20
2825,2006-10-20,84,160,21
2825,2006-10-20,85,192,21
2825,2006-10-20,86,114,21
2825,2006-10-20,87,96,21
2825,2006-10-20,88,124,22
2825,2006-10-20,89,105,22
2825,2006-10-20,90,91,22
2825,2006-10-20,91,97,22
2825,2006-10-20,92,95,23
2825,2006-10-20,93,100,23
2825,2006-10-20,94,87,23
2825,2006-10-20,95,82,23
2825,2006-10-21,0,71,0
2825,2006-10-21,1,67,0
2825,2006-10-21,2,46,0
2825,2006-10-21,3,49,0
2825,2006-10-21,4,34,1
2825,2006-10-21,5,41,1
2825,2006-10-21,6,18,1
2825,2006-10-21,7,20,1
2825,2006-10-21,8,11,2
2825,2006-10-21,9,16,2
2825,2006-10-21,10,20,2
2825,2006-10-21,11,13,2
2825,2006-10-21,12,12,3
2825,2006-10-21,13,18,3
2825,2006-10-21,14,6,3
2825,2006-10-21,15,9,3
2825,2006-10-21,16,9,4
2825,2006-10-21,17,10,4
2825,2006-10-21,18,22,4
2825,2006-10-21,19,13,4
2825,2006-10-21,20,19,5
2825,2006-10-21,21,22,5
2825,2006-10-21,22,32,5
2825,2006-10-21,23,32,5
2825,2006-10-21,24,51,6
2825,2006-10-21,25,48,6
2825,2006-10-21,26,72,6
2825,2006-10-21,27,59,6
2825,2006-10-21,28,62,7
2825,2006-10-21,29,64,7
2825,2006-10-21,30,80,7
2825,2006-10-21,31,112,7
2825,2006-10-21,32,123,8
2825,2006-10-21,33,135,8
2825,2006-10-21,34,153,8
2825,2006-10-21,35,175,8
2825,2006-10-21,36,167,9
2825,2006-10-21,37,149,9
2825,2006-10-21,38,190,9
2825,2006-10-21,39,188,9
2825,2006-10-21,40,175,10
2825,2006-10-21,41,185,10
2825,2006-10-21,42,197,10
2825,2006-10-21,43,192,10
2825,2006-10-21,44,175,11
2825,2006-10-21,45,223,11
2825,2006-10-21,46,206,11
2825,2006-10-21,47,151,11
2825,2006-10-21,48,221,12
2825,2006-10-21,49,249,12
2825,2006-10-21,50,221,12
2825,2006-10-21,51,214,12
2825,2006-10-21,52,212,13
2825,2006-10-21,53,247,13
2825,2006-10-21,54,233,13
2825,2006-10-21,55,216,13
2825,2006-10-21,56,226,14
2825,2006-10-21,57,198,14
2825,2006-10-21,58,201,14
2825,2006-10-21,59,194,14
2825,2006-10-21,60,211,15
2825,2006-10-21,61,220,15
2825,2006-10-21,62,201,15
2825,2006-10-21,63,223,15
2825,2006-10-21,64,221,16
2825,2006-10-21,65,185,16
2825,2006-10-21,66,222,16
2825,2006-10-21,67,232,16
2825,2006-10-21,68,236,17
2825,2006-10-21,69,217,17
2825,2006-10-21,70,227,17
2825,2006-10-21,71,251,17
2825,2006-10-21,72,236,18
2825,2006-10-21,73,201,18
2825,2006-10-21,74,222,18
2825,2006-10-21,75,191,18
2825,2006-10-21,76,159,19
2825,2006-10-21,77,143,19
2825,2006-10-21,78,135,19
2825,2006-10-21,79,109,19
2825,2006-10-21,80,82,20
2825,2006-10-21,81,113,20
2825,2006-10-21,82,105,20
2825,2006-10-21,83,105,20
2825,2006-10-21,84,98,21
2825,2006-10-21,85,98,21
2825,2006-10-21,86,97,21
2825,2006-10-21,87,80,21
2825,2006-10-21,88,89,22
2825,2006-10-21,89,95,22
2825,2006-10-21,90,91,22
2825,2006-10-21,91,108,22
2825,2006-10-21,92,106,23
2825,2006-10-21,93,106,23
2825,2006-10-21,94,97,23
2825,2006-10-21,95,106,23
2825,2006-10-22,0,115,0
2825,2006-10-22,1,85,0
2825,2006-10-22,2,87,0
2825,2006-10-22,3,63,0
2825,2006-10-22,4,66,1
2825,2006-10-22,5,41,1
2825,2006-10-22,6,29,1
2825,2006-10-22,7,36,1
2825,2006-10-22,8,32,2
2825,2006-10-22,9,26,2
2825,2006-10-22,10,28,2
2825,2006-10-22,11,17,2
2825,2006-10-22,12,22,3
2825,2006-10-22,13,23,3
2825,2006-10-22,14,12,3
2825,2006-10-22,15,16,3
2825,2006-10-22,16,14,4
2825,2006-10-22,17,16,4
2825,2006-10-22,18,12,4
2825,2006-10-22,19,11,4
2825,2006-10-22,20,15,5
2825,2006-10-22,21,21,5
2825,2006-10-22,22,22,5
2825,2006-10-22,23,24,5
2825,2006-10-22,24,21,6
2825,2006-10-22,25,28,6
2825,2006-10-22,26,40,6
2825,2006-10-22,27,43,6
2825,2006-10-22,28,27,7
2825,2006-10-22,29,53,7
2825,2006-10-22,30,60,7
2825,2006-10-22,31,69,7
2825,2006-10-22,32,67,8
2825,2006-10-22,33,69,8
2825,2006-10-22,34,107,8
2825,2006-10-22,35,79,8
2825,2006-10-22,36,116,9
2825,2006-10-22,37,120,9
2825,2006-10-22,38,122,9
2825,2006-10-22,39,136,9
2825,2006-10-22,40,152,10
2825,2006-10-22,41,163,10
2825,2006-10-22,42,165,10
2825,2006-10-22,43,178,10
2825,2006-10-22,44,156,11
2825,2006-10-22,45,162,11
2825,2006-10-22,46,187,11
2825,2006-10-22,47,182,11
2825,2006-10-22,48,213,12
2825,2006-10-22,49,227,12
2825,2006-10-22,50,192,12
2825,2006-10-22,51,201,12
2825,2006-10-22,52,208,13
2825,2006-10-22,53,208,13
2825,2006-10-22,54,208,13
2825,2006-10-22,55,191,13
2825,2006-10-22,56,199,14
2825,2006-10-22,57,182,14
2825,2006-10-22,58,185,14
2825,2006-10-22,59,187,14
2825,2006-10-22,60,188,15
2825,2006-10-22,61,182,15
2825,2006-10-22,62,177,15
2825,2006-10-22,63,182,15
2825,2006-10-22,64,217,16
2825,2006-10-22,65,188,16
2825,2006-10-22,66,212,16
2825,2006-10-22,67,200,16
2825,2006-10-22,68,200,17
2825,2006-10-22,69,206,17
2825,2006-10-22,70,233,17
2825,2006-10-22,71,217,17
2825,2006-10-22,72,201,18
2825,2006-10-22,73,173,18
2825,2006-10-22,74,178,18
2825,2006-10-22,75,145,18
2825,2006-10-22,76,148,19
2825,2006-10-22,77,147,19
2825,2006-10-22,78,107,19
2825,2006-10-22,79,106,19
2825,2006-10-22,80,109,20
2825,2006-10-22,81,95,20
2825,2006-10-22,82,97,20
2825,2006-10-22,83,82,20
2825,2006-10-22,84,91,21
2825,2006-10-22,85,121,21
2825,2006-10-22,86,96,21
2825,2006-10-22,87,78,21
2825,2006-10-22,88,87,22
2825,2006-10-22,89,77,22
2825,2006-10-22,90,65,22
2825,2006-10-22,91,53,22
2825,2006-10-22,92,44,23
2825,2006-10-22,93,46,23
2825,2006-10-22,94,31,23
2825,2006-10-22,95,17,23
2825,2006-10-23,0,27,0
2825,2006-10-23,1,24,0
2825,2006-10-23,2,19,0
2825,2006-10-23,3,17,0
2825,2006-10-23,4,13,1
2825,2006-10-23,5,11,1
2825,2006-10-23,6,6,1
2825,2006-10-23,7,5,1
2825,2006-10-23,8,9,2
2825,2006-10-23,9,6,2
2825,2006-10-23,10,6,2
2825,2006-10-23,11,6,2
2825,2006-10-23,12,5,3
2825,2006-10-23,13,8,3
2825,2006-10-23,14,9,3
2825,2006-10-23,15,4,3
2825,2006-10-23,16,7,4
2825,2006-10-23,17,9,4
2825,2006-10-23,18,15,4
2825,2006-10-23,19,11,4
2825,2006-10-23,20,22,5
2825,2006-10-23,21,19,5
2825,2006-10-23,22,49,5
2825,2006-10-23,23,57,5
2825,2006-10-23,24,73,6
2825,2006-10-23,25,120,6
2825,2006-10-23,26,135,6
2825,2006-10-23,27,162,6
2825,2006-10-23,28,197,7
2825,2006-10-23,29,237,7
2825,2006-10-23,30,315,7
2825,2006-10-23,31,348,7
2825,2006-10-23,32,374,8
2825,2006-10-23,33,414,8
2825,2006-10-23,34,404,8
2825,2006-10-23,35,306,8
2825,2006-10-23,36,240,9
2825,2006-10-23,37,230,9
2825,2006-10-23,38,210,9
2825,2006-10-23,39,173,9
2825,2006-10-23,40,183,10
2825,2006-10-23,41,188,10
2825,2006-10-23,42,197,10
2825,2006-10-23,43,179,10
2825,2006-10-23,44,168,11
2825,2006-10-23,45,203,11
2825,2006-10-23,46,173,11
2825,2006-10-23,47,175,11
2825,2006-10-23,48,189,12
2825,2006-10-23,49,197,12
2825,2006-10-23,50,191,12
2825,2006-10-23,51,176,12
2825,2006-10-23,52,178,13
2825,2006-10-23,53,212,13
2825,2006-10-23,54,222,13
2825,2006-10-23,55,194,13
2825,2006-10-23,56,198,14
2825,2006-10-23,57,193,14
2825,2006-10-23,58,178,14
2825,2006-10-23,59,204,14
2825,2006-10-23,60,230,15
2825,2006-10-23,61,248,15
2825,2006-10-23,62,262,15
2825,2006-10-23,63,286,15
2825,2006-10-23,64,275,16
2825,2006-10-23,65,252,16
2825,2006-10-23,66,268,16
2825,2006-10-23,67,290,16
2825,2006-10-23,68,286,17
2825,2006-10-23,69,326,17
2825,2006-10-23,70,369,17
2825,2006-10-23,71,333,17
2825,2006-10-23,72,302,18
2825,2006-10-23,73,273,18
2825,2006-10-23,74,224,18
2825,2006-10-23,75,198,18
2825,2006-10-23,76,195,19
2825,2006-10-23,77,142,19
2825,2006-10-23,78,162,19
2825,2006-10-23,79,115,19
2825,2006-10-23,80,101,20
2825,2006-10-23,81,101,20
2825,2006-10-23,82,102,20
2825,2006-10-23,83,110,20
2825,2006-10-23,84,100,21
2825,2006-10-23,85,99,21
2825,2006-10-23,86,80,21
2825,2006-10-23,87,94,21
2825,2006-10-23,88,108,22
2825,2006-10-23,89,77,22
2825,2006-10-23,90,78,22
2825,2006-10-23,91,59,22
2825,2006-10-23,92,46,23
2825,2006-10-23,93,39,23
2825,2006-10-23,94,34,23
2825,2006-10-23,95,23,23
2825,2006-10-24,0,22,0
2825,2006-10-24,1,23,0
2825,2006-10-24,2,17,0
2825,2006-10-24,3,14,0
2825,2006-10-24,4,6,1
2825,2006-10-24,5,10,1
2825,2006-10-24,6,7,1
2825,2006-10-24,7,9,1
2825,2006-10-24,8,5,2
2825,2006-10-24,9,8,2
2825,2006-10-24,10,2,2
2825,2006-10-24,11,6,2
2825,2006-10-24,12,2,3
2825,2006-10-24,13,2,3
2825,2006-10-24,14,6,3
2825,2006-10-24,15,5,3
2825,2006-10-24,16,7,4
2825,2006-10-24,17,7,4
2825,2006-10-24,18,13,4
2825,2006-10-24,19,22,4
2825,2006-10-24,20,14,5
2825,2006-10-24,21,15,5
2825,2006-10-24,22,48,5
2825,2006-10-24,23,46,5
2825,2006-10-24,24,75,6
2825,2006-10-24,25,124,6
2825,2006-10-24,26,143,6
2825,2006-10-24,27,147,6
2825,2006-10-24,28,183,7
2825,2006-10-24,29,231,7
2825,2006-10-24,30,327,7
2825,2006-10-24,31,374,7
2825,2006-10-24,32,392,8
2825,2006-10-24,33,432,8
2825,2006-10-24,34,455,8
2825,2006-10-24,35,342,8
2825,2006-10-24,36,290,9
2825,2006-10-24,37,237,9
2825,2006-10-24,38,211,9
2825,2006-10-24,39,211,9
2825,2006-10-24,40,202,10
2825,2006-10-24,41,177,10
2825,2006-10-24,42,185,10
2825,2006-10-24,43,204,10
2825,2006-10-24,44,173,11
2825,2006-10-24,45,171,11
2825,2006-10-24,46,178,11
2825,2006-10-24,47,194,11
2825,2006-10-24,48,173,12
2825,2006-10-24,49,212,12
2825,2006-10-24,50,204,12
2825,2006-10-24,51,174,12
2825,2006-10-24,52,192,13
2825,2006-10-24,53,181,13
2825,2006-10-24,54,178,13
2825,2006-10-24,55,178,13
2825,2006-10-24,56,185,14
2825,2006-10-24,57,206,14
2825,2006-10-24,58,178,14
2825,2006-10-24,59,175,14
2825,2006-10-24,60,228,15
2825,2006-10-24,61,251,15
2825,2006-10-24,62,258,15
2825,2006-10-24,63,236,15
2825,2006-10-24,64,262,16
2825,2006-10-24,65,292,16
2825,2006-10-24,66,277,16
2825,2006-10-24,67,289,16
2825,2006-10-24,68,281,17
2825,2006-10-24,69,318,17
2825,2006-10-24,70,336,17
2825,2006-10-24,71,331,17
2825,2006-10-24,72,322,18
2825,2006-10-24,73,291,18
2825,2006-10-24,74,244,18
2825,2006-10-24,75,203,18
2825,2006-10-24,76,213,19
2825,2006-10-24,77,189,19
2825,2006-10-24,78,155,19
2825,2006-10-24,79,122,19
2825,2006-10-24,80,137,20
2825,2006-10-24,81,119,20
2825,2006-10-24,82,115,20
2825,2006-10-24,83,107,20
2825,2006-10-24,84,128,21
2825,2006-10-24,85,125,21
2825,2006-10-24,86,113,21
2825,2006-10-24,87,101,21
2825,2006-10-24,88,110,22
2825,2006-10-24,89,98,22
2825,2006-10-24,90,86,22
2825,2006-10-24,91,88,22
2825,2006-10-24,92,64,23
2825,2006-10-24,93,47,23
2825,2006-10-24,94,41,23
2825,2006-10-24,95,40,23
2825,2006-10-25,0,28,0
2825,2006-10-25,1,22,0
2825,2006-10-25,2,20,0
2825,2006-10-25,3,17,0
2825,2006-10-25,4,11,1
2825,2006-10-25,5,16,1
2825,2006-10-25,6,12,1
2825,2006-10-25,7,11,1
2825,2006-10-25,8,5,2
2825,2006-10-25,9,9,2
2825,2006-10-25,10,12,2
2825,2006-10-25,11,9,2
2825,2006-10-25,12,7,3
2825,2006-10-25,13,6,3
2825,2006-10-25,14,6,3
2825,2006-10-25,15,4,3
2825,2006-10-25,16,10,4
2825,2006-10-25,17,10,4
2825,2006-10-25,18,13,4
2825,2006-10-25,19,15,4
2825,2006-10-25,20,12,5
2825,2006-10-25,21,21,5
2825,2006-10-25,22,41,5
2825,2006-10-25,23,46,5
2825,2006-10-25,24,57,6
2825,2006-10-25,25,99,6
2825,2006-10-25,26,160,6
2825,2006-10-25,27,163,6
2825,2006-10-25,28,168,7
2825,2006-10-25,29,223,7
2825,2006-10-25,30,327,7
2825,2006-10-25,31,361,7
2825,2006-10-25,32,401,8
2825,2006-10-25,33,383,8
2825,2006-10-25,34,391,8
2825,2006-10-25,35,370,8
2825,2006-10-25,36,297,9
2825,2006-10-25,37,221,9
2825,2006-10-25,38,227,9
2825,2006-10-25,39,212,9
2825,2006-10-25,40,199,10
2825,2006-10-25,41,177,10
2825,2006-10-25,42,183,10
2825,2006-10-25,43,138,10
2825,2006-10-25,44,195,11
2825,2006-10-25,45,160,11
2825,2006-10-25,46,195,11
2825,2006-10-25,47,210,11
2825,2006-10-25,48,166,12
2825,2006-10-25,49,200,12
2825,2006-10-25,50,182,12
2825,2006-10-25,51,174,12
2825,2006-10-25,52,196,13
2825,2006-10-25,53,197,13
2825,2006-10-25,54,212,13
2825,2006-10-25,55,167,13
2825,2006-10-25,56,204,14
2825,2006-10-25,57,194,14
2825,2006-10-25,58,200,14
2825,2006-10-25,59,207,14
2825,2006-10-25,60,210,15
2825,2006-10-25,61,262,15
2825,2006-10-25,62,274,15
2825,2006-10-25,63,263,15
2825,2006-10-25,64,285,16
2825,2006-10-25,65,321,16
2825,2006-10-25,66,304,16
2825,2006-10-25,67,287,16
2825,2006-10-25,68,288,17
2825,2006-10-25,69,332,17
2825,2006-10-25,70,345,17
2825,2006-10-25,71,350,17
2825,2006-10-25,72,282,18
2825,2006-10-25,73,263,18
2825,2006-10-25,74,285,18
2825,2006-10-25,75,224,18
2825,2006-10-25,76,192,19
2825,2006-10-25,77,179,19
2825,2006-10-25,78,135,19
2825,2006-10-25,79,133,19
2825,2006-10-25,80,129,20
2825,2006-10-25,81,132,20
2825,2006-10-25,82,98,20
2825,2006-10-25,83,119,20
2825,2006-10-25,84,108,21
2825,2006-10-25,85,145,21
2825,2006-10-25,86,123,21
2825,2006-10-25,87,130,21
2825,2006-10-25,88,113,22
2825,2006-10-25,89,100,22
2825,2006-10-25,90,73,22
2825,2006-10-25,91,70,22
2825,2006-10-25,92,85,23
2825,2006-10-25,93,49,23
2825,2006-10-25,94,46,23
2825,2006-10-25,95,26,23
2825,2006-10-26,0,33,0
2825,2006-10-26,1,30,0
2825,2006-10-26,2,23,0
2825,2006-10-26,3,12,0
2825,2006-10-26,4,19,1
2825,2006-10-26,5,10,1
2825,2006-10-26,6,13,1
2825,2006-10-26,7,5,1
2825,2006-10-26,8,20,2
2825,2006-10-26,9,22,2
2825,2006-10-26,10,9,2
2825,2006-10-26,11,7,2
2825,2006-10-26,12,16,3
2825,2006-10-26,13,8,3
2825,2006-10-26,14,12,3
2825,2006-10-26,15,5,3
2825,2006-10-26,16,8,4
2825,2006-10-26,17,10,4
2825,2006-10-26,18,10,4
2825,2006-10-26,19,12,4
2825,2006-10-26,20,16,5
2825,2006-10-26,21,20,5
2825,2006-10-26,22,39,5
2825,2006-10-26,23,58,5
2825,2006-10-26,24,64,6
2825,2006-10-26,25,115,6
2825,2006-10-26,26,160,6
2825,2006-10-26,27,160,6
2825,2006-10-26,28,197,7
2825,2006-10-26,29,230,7
2825,2006-10-26,30,322,7
2825,2006-10-26,31,372,7
2825,2006-10-26,32,379,8
2825,2006-10-26,33,410,8
2825,2006-10-26,34,389,8
2825,2006-10-26,35,385,8
2825,2006-10-26,36,277,9
2825,2006-10-26,37,226,9
2825,2006-10-26,38,221,9
2825,2006-10-26,39,213,9
2825,2006-10-26,40,179,10
2825,2006-10-26,41,186,10
2825,2006-10-26,42,209,10
2825,2006-10-26,43,138,10
2825,2006-10-26,44,165,11
2825,2006-10-26,45,198,11
2825,2006-10-26,46,163,11
2825,2006-10-26,47,185,11
2825,2006-10-26,48,157,12
2825,2006-10-26,49,183,12
2825,2006-10-26,50,211,12
2825,2006-10-26,51,187,12
2825,2006-10-26,52,200,13
2825,2006-10-26,53,194,13
2825,2006-10-26,54,198,13
2825,2006-10-26,55,222,13
2825,2006-10-26,56,200,14
2825,2006-10-26,57,206,14
2825,2006-10-26,58,175,14
2825,2006-10-26,59,220,14
2825,2006-10-26,60,224,15
2825,2006-10-26,61,305,15
2825,2006-10-26,62,275,15
2825,2006-10-26,63,270,15
2825,2006-10-26,64,283,16
2825,2006-10-26,65,288,16
2825,2006-10-26,66,290,16
2825,2006-10-26,67,246,16
2825,2006-10-26,68,294,17
2825,2006-10-26,69,364,17
2825,2006-10-26,70,358,17
2825,2006-10-26,71,341,17
2825,2006-10-26,72,293,18
2825,2006-10-26,73,300,18
2825,2006-10-26,74,293,18
2825,2006-10-26,75,283,18
2825,2006-10-26,76,234,19
2825,2006-10-26,77,227,19
2825,2006-10-26,78,174,19
2825,2006-10-26,79,141,19
2825,2006-10-26,80,127,20
2825,2006-10-26,81,114,20
2825,2006-10-26,82,132,20
2825,2006-10-26,83,142,20
2825,2006-10-26,84,142,21
2825,2006-10-26,85,138,21
2825,2006-10-26,86,135,21
2825,2006-10-26,87,98,21
2825,2006-10-26,88,118,22
2825,2006-10-26,89,102,22
2825,2006-10-26,90,97,22
2825,2006-10-26,91,85,22
2825,2006-10-26,92,72,23
2825,2006-10-26,93,54,23
2825,2006-10-26,94,65,23
2825,2006-10-26,95,51,23
2825,2006-10-27,0,33,0
2825,2006-10-27,1,31,0
2825,2006-10-27,2,19,0
2825,2006-10-27,3,32,0
2825,2006-10-27,4,20,1
2825,2006-10-27,5,10,1
2825,2006-10-27,6,7,1
2825,2006-10-27,7,11,1
2825,2006-10-27,8,10,2
2825,2006-10-27,9,11,2
2825,2006-10-27,10,7,2
2825,2006-10-27,11,5,2
2825,2006-10-27,12,9,3
2825,2006-10-27,13,12,3
2825,2006-10-27,14,9,3
2825,2006-10-27,15,11,3
2825,2006-10-27,16,8,4
2825,2006-10-27,17,13,4
2825,2006-10-27,18,17,4
2825,2006-10-27,19,9,4
2825,2006-10-27,20,20,5
2825,2006-10-27,21,23,5
2825,2006-10-27,22,45,5
2825,2006-10-27,23,53,5
2825,2006-10-27,24,67,6
2825,2006-10-27,25,123,6
2825,2006-10-27,26,151,6
2825,2006-10-27,27,139,6
2825,2006-10-27,28,187,7
2825,2006-10-27,29,211,7
2825,2006-10-27,30,277,7
2825,2006-10-27,31,357,7
2825,2006-10-27,32,352,8
2825,2006-10-27,33,425,8
2825,2006-10-27,34,365,8
2825,2006-10-27,35,380,8
2825,2006-10-27,36,254,9
2825,2006-10-27,37,203,9
2825,2006-10-27,38,231,9
2825,2006-10-27,39,208,9
2825,2006-10-27,40,213,10
2825,2006-10-27,41,181,10
2825,2006-10-27,42,191,10
2825,2006-10-27,43,204,10
2825,2006-10-27,44,201,11
2825,2006-10-27,45,175,11
2825,2006-10-27,46,194,11
2825,2006-10-27,47,214,11
2825,2006-10-27,48,181,12
2825,2006-10-27,49,183,12
2825,2006-10-27,50,229,12
2825,2006-10-27,51,176,12
2825,2006-10-27,52,207,13
2825,2006-10-27,53,233,13
2825,2006-10-27,54,216,13
2825,2006-10-27,55,194,13
2825,2006-10-27,56,199,14
2825,2006-10-27,57,220,14
2825,2006-10-27,58,221,14
2825,2006-10-27,59,206,14
2825,2006-10-27,60,254,15
2825,2006-10-27,61,254,15
2825,2006-10-27,62,274,15
2825,2006-10-27,63,278,15
2825,2006-10-27,64,298,16
2825,2006-10-27,65,292,16
2825,2006-10-27,66,306,16
2825,2006-10-27,67,310,16
2825,2006-10-27,68,314,17
2825,2006-10-27,69,336,17
2825,2006-10-27,70,367,17
2825,2006-10-27,71,333,17
2825,2006-10-27,72,315,18
2825,2006-10-27,73,319,18
2825,2006-10-27,74,257,18
2825,2006-10-27,75,225,18
2825,2006-10-27,76,181,19
2825,2006-10-27,77,187,19
2825,2006-10-27,78,148,19
2825,2006-10-27,79,167,19
2825,2006-10-27,80,120,20
2825,2006-10-27,81,122,20
2825,2006-10-27,82,107,20
2825,2006-10-27,83,132,20
2825,2006-10-27,84,78,21
2825,2006-10-27,85,144,21
2825,2006-10-27,86,123,21
2825,2006-10-27,87,84,21
2825,2006-10-27,88,99,22
2825,2006-10-27,89,103,22
2825,2006-10-27,90,93,22
2825,2006-10-27,91,79,22
2825,2006-10-27,92,101,23
2825,2006-10-27,93,90,23
2825,2006-10-27,94,78,23
2825,2006-10-27,95,64,23
2825,2006-10-28,0,60,0
2825,2006-10-28,1,69,0
2825,2006-10-28,2,54,0
2825,2006-10-28,3,45,0
2825,2006-10-28,4,32,1
2825,2006-10-28,5,39,1
2825,2006-10-28,6,25,1
2825,2006-10-28,7,13,1
2825,2006-10-28,8,17,2
2825,2006-10-28,9,14,2
2825,2006-10-28,10,22,2
2825,2006-10-28,11,11,2
2825,2006-10-28,12,14,3
2825,2006-10-28,13,14,3
2825,2006-10-28,14,12,3
2825,2006-10-28,15,10,3
2825,2006-10-28,16,19,4
2825,2006-10-28,17,14,4
2825,2006-10-28,18,8,4
2825,2006-10-28,19,12,4
2825,2006-10-28,20,21,5
2825,2006-10-28,21,22,5
2825,2006-10-28,22,24,5
2825,2006-10-28,23,29,5
2825,2006-10-28,24,42,6
2825,2006-10-28,25,58,6
2825,2006-10-28,26,74,6
2825,2006-10-28,27,78,6
2825,2006-10-28,28,51,7
2825,2006-10-28,29,78,7
2825,2006-10-28,30,86,7
2825,2006-10-28,31,90,7
2825,2006-10-28,32,102,8
2825,2006-10-28,33,136,8
2825,2006-10-28,34,178,8
2825,2006-10-28,35,146,8
2825,2006-10-28,36,177,9
2825,2006-10-28,37,139,9
2825,2006-10-28,38,133,9
2825,2006-10-28,39,213,9
2825,2006-10-28,40,183,10
2825,2006-10-28,41,180,10
2825,2006-10-28,42,194,10
2825,2006-10-28,43,194,10
2825,2006-10-28,44,190,11
2825,2006-10-28,45,184,11
2825,2006-10-28,46,206,11
2825,2006-10-28,47,151,11
2825,2006-10-28,48,214,12
2825,2006-10-28,49,207,12
2825,2006-10-28,50,253,12
2825,2006-10-28,51,240,12
2825,2006-10-28,52,236,13
2825,2006-10-28,53,203,13
2825,2006-10-28,54,198,13
2825,2006-10-28,55,154,13
2825,2006-10-28,56,211,14
2825,2006-10-28,57,208,14
2825,2006-10-28,58,212,14
2825,2006-10-28,59,180,14
2825,2006-10-28,60,201,15
2825,2006-10-28,61,212,15
2825,2006-10-28,62,213,15
2825,2006-10-28,63,216,15
2825,2006-10-28,64,249,16
2825,2006-10-28,65,225,16
2825,2006-10-28,66,207,16
2825,2006-10-28,67,222,16
2825,2006-10-28,68,197,17
2825,2006-10-28,69,209,17
2825,2006-10-28,70,248,17
2825,2006-10-28,71,234,17
2825,2006-10-28,72,214,18
2825,2006-10-28,73,192,18
2825,2006-10-28,74,193,18
2825,2006-10-28,75,186,18
2825,2006-10-28,76,166,19
2825,2006-10-28,77,147,19
2825,2006-10-28,78,142,19
2825,2006-10-28,79,94,19
2825,2006-10-28,80,120,20
2825,2006-10-28,81,136,20
2825,2006-10-28,82,93,20
2825,2006-10-28,83,90,20
2825,2006-10-28,84,96,21
2825,2006-10-28,85,93,21
2825,2006-10-28,86,79,21
2825,2006-10-28,87,101,21
2825,2006-10-28,88,121,22
2825,2006-10-28,89,105,22
2825,2006-10-28,90,117,22
2825,2006-10-28,91,118,22
2825,2006-10-28,92,131,23
2825,2006-10-28,93,105,23
2825,2006-10-28,94,101,23
2825,2006-10-28,95,100,23
2825,2006-10-29,0,98,0
2825,2006-10-29,1,107,0
2825,2006-10-29,2,69,0
2825,2006-10-29,3,82,0
2825,2006-10-29,4,55,1
2825,2006-10-29,5,40,1
2825,2006-10-29,6,35,1
2825,2006-10-29,7,0,1
2825,2006-10-29,8,0,2
2825,2006-10-29,9,0,2
2825,2006-10-29,10,0,2
2825,2006-10-29,11,31,2
2825,2006-10-29,12,36,3
2825,2006-10-29,13,19,3
2825,2006-10-29,14,26,3
2825,2006-10-29,15,23,3
2825,2006-10-29,16,16,4
2825,2006-10-29,17,20,4
2825,2006-10-29,18,19,4
2825,2006-10-29,19,11,4
2825,2006-10-29,20,19,5
2825,2006-10-29,21,16,5
2825,2006-10-29,22,11,5
2825,2006-10-29,23,18,5
2825,2006-10-29,24,21,6
2825,2006-10-29,25,33,6
2825,2006-10-29,26,46,6
2825,2006-10-29,27,45,6
2825,2006-10-29,28,37,7
2825,2006-10-29,29,39,7
2825,2006-10-29,30,49,7
2825,2006-10-29,31,53,7
2825,2006-10-29,32,53,8
2825,2006-10-29,33,67,8
2825,2006-10-29,34,72,8
2825,2006-10-29,35,77,8
2825,2006-10-29,36,93,9
2825,2006-10-29,37,83,9
2825,2006-10-29,38,125,9
2825,2006-10-29,39,120,9
2825,2006-10-29,40,129,10
2825,2006-10-29,41,118,10
2825,2006-10-29,42,135,10
2825,2006-10-29,43,129,10
2825,2006-10-29,44,140,11
2825,2006-10-29,45,155,11
2825,2006-10-29,46,173,11
2825,2006-10-29,47,164,11
2825,2006-10-29,48,189,12
2825,2006-10-29,49,225,12
2825,2006-10-29,50,197,12
2825,2006-10-29,51,194,12
2825,2006-10-29,52,216,13
2825,2006-10-29,53,189,13
2825,2006-10-29,54,211,13
2825,2006-10-29,55,167,13
2825,2006-10-29,56,183,14
2825,2006-10-29,57,191,14
2825,2006-10-29,58,185,14
2825,2006-10-29,59,189,14
2825,2006-10-29,60,196,15
2825,2006-10-29,61,186,15
2825,2006-10-29,62,204,15
2825,2006-10-29,63,210,15
2825,2006-10-29,64,194,16
2825,2006-10-29,65,202,16
2825,2006-10-29,66,233,16
2825,2006-10-29,67,196,16
2825,2006-10-29,68,212,17
2825,2006-10-29,69,222,17
2825,2006-10-29,70,230,17
2825,2006-10-29,71,246,17
2825,2006-10-29,72,197,18
2825,2006-10-29,73,206,18
2825,2006-10-29,74,154,18
2825,2006-10-29,75,157,18
2825,2006-10-29,76,163,19
2825,2006-10-29,77,136,19
2825,2006-10-29,78,127,19
2825,2006-10-29,79,110,19
2825,2006-10-29,80,92,20
2825,2006-10-29,81,113,20
2825,2006-10-29,82,103,20
2825,2006-10-29,83,94,20
2825,2006-10-29,84,92,21
2825,2006-10-29,85,113,21
2825,2006-10-29,86,95,21
2825,2006-10-29,87,88,21
2825,2006-10-29,88,95,22
2825,2006-10-29,89,72,22
